car_model,car_brand,car_full_name,registration_year,km_to_date,sale_price,fuel_type,transmission_type,sale_picture_link
a8,audi,audi a8 3.0 tdi v6 quattro,2011,186030,29900,diesel,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6ijfynmrvymfwmta3zdetu1revlrmufqifq.ahqsaenry1jiperjnr8mk9ceb363bx5hg9hhbqwsnys/image;s=320x240
c4,citroen,citroen grand c4 spacetourer bluehdi 130 stop&start eat8 feel,2020,150000,19950,diesel,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6ijdiam1zmhdwzmvjbzitu1revlrmufqifq.up6wmg8j6c2r05vpa4j0ihsy-cjz-xpqb8qryxdn9r0/image;s=320x240
a4,audi,audi a4 avant 2.5 tdi v6 sport,2004,316000,6999,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6infuzwvxzjvzdjk5mdmtu1revlrmufqifq.wftaupcob5pgd9dq315-4vowjwg9uizredatymqver4/image;s=320x240
c4,citroen,citroen c4 1.2 puretech live,2017,88000,12999,gasolina,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6im5lbmlwm2zxoxu1ctetu1revlrmufqifq.hp6tsluh8zvzwdyv8du1luu5te073s6popc4h5z87re/image;s=320x240
tt,audi,audi tt roadster 2.0 tfsi,2007,179000,15750,gasolina,manual,none
c3,citroen,citroen c3,2014,89760,9900,gasolina,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6invzzgpzdgt4b2nyotetu1revlrmufqifq.de0mvje-0qqvv9hvwjiq9buy3bialy4vc5a-b5dxn8a/image;s=320x240
a5,audi,audi a5 2.0 tdi quattro,2009,242000,15990,diesel,manual,none
a3,audi,audi a3 sportback 2.0 tdi attraction,2007,206000,10990,diesel,manual,none
a3,audi,audi a3 sportback 2.0 tdi s-line,2008,233000,11490,diesel,manual,none
q5,audi,audi q5 50 tfsie quattro s tronic,2020,61179,49900,hibrido,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6inf3amyxegv4cnq0odetu1revlrmufqifq.dmgfgtejydfvfdgwpbfes3h8magffubgqpbnm2eblgc/image;s=320x240
a5,audi,audi a5 sportback 2.0 tdi s-line,2014,249000,19900,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6ijvja2o4cgdmc3vxazetu1revlrmufqifq.ocamamfltleeh6m-u0a-qho654kdaloq1qlfc3uvnqw/image;s=320x240
ds3,citroen,citroen ds3 1.6 thp sport chic,2013,110000,12450,gasolina,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6inp0zxoxadq3z2jiby1tverwvexqvcj9.qyjnc53gyysbeul-296_ov1yvpujc3v2yjl5hh81jng/image;s=320x240
c3,citroen,citroen c3 1.2 puretech seduction,2017,135000,13250,gasolina,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6ijbsbhqydhnvyzg5otmtu1revlrmufqifq.fqxohuyn_ypdhsnbxo2vnzwsmczjsie40t8hjm9njj4/image;s=320x240
a4,audi,audi a4 allroad 2.0 tfsi quattro advance s-tronic,2011,198000,17990,gasolina,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imlrd2fhcgnrcgqzajmtu1revlrmufqifq.i2nzcunqv7iuoi5dlu-v4a4vxizolhnshsmjxqmuoam/image;s=320x240
c4,citroen,citroen c4 cactus 1.6 e-hdi feel ed.hello etg6,2015,136000,14350,diesel,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6ijhpnheybwh3bhazedetu1revlrmufqifq.0t9hrlv2ukhhozisuuyeno1mmzpvn35hodo52idglwa/image;s=320x240
a3,audi,audi a3 cabrio 1.6 tdi attraction,2012,144000,14750,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6im9petfrdzhinwppndetu1revlrmufqifq.p7ovkrtrdob9-vsqjbn-py1x_s2dlrfhjpsgry0-e1m/image;s=320x240
c1,citroen,citroen c1 1.0 attraction,2013,137000,6500,gasolina,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6im1vdxfhbdjubnvvec1tverwvexqvcj9.ghs99_ilvgqyyjehn_vjdtpbt5v-qays6erlchucfv4/image;s=320x240
,citroen,citroen c6 2.7 hdi v6,2007,91499,15950,diesel,automatica,none
c4,citroen,citroen c4 1.6 hdi business,2006,204000,4990,diesel,manual,none
c3,citroen,citroen c3,2022,30418,16380,diesel,manual,none
c5,citroen,citroen c5 break 1.6 hdi x,2008,240000,8800,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6ijrtmxd2egfindfldtmtu1revlrmufqifq.4lcppj-abzhwzbqgkx6myho7qkx_8a2tfhmp9s2htu4/image;s=320x240
e-tron,audi,audi e-tron sportback 50 quattro advanced,2021,18534,51500,electrico,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imk2ajn3yjhzz2p5nzitu1revlrmufqifq.tvcphnkdbwulutnpn0hblg3iksj2jpvukxal7mqrm0c/image;s=320x240
c3,citroen,citroen c3 aircross 1.5 bluehdi c-series,2022,49632,20990,diesel,manual,none
a6,audi,audi a6 avant 2.0 tdi s-line s tronic,2017,175000,27500,diesel,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6injuodqwehawd2k4ytetu1revlrmufqifq.ml_nnazbi3udckld-70zjp3pcvqtuourbedjn8erxfi/image;s=320x240
c3,citroen,citroen c3 pure tech s&s feel pack,2020,69303,14950,gasolina,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imy5ejqyote1zxn5zzitu1revlrmufqifq.8kass4ee5lfkyfqguibepndsv62rucrlfbsyfzdwfzy/image;s=320x240
,citroen,citroen jumper,2018,168000,32500,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6ijzpbtgwbmlnedj5cs1tverwvexqvcj9.rnr1ceef14v4q-dsrfdrom79poqwgzpsa-4la_38k8q/image;s=320x240
a3,audi,audi a3 sportback,2013,238000,11900,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6im9qdzbzaxkwedrtmtetu1revlrmufqifq.tipju4_czjkwwynw9jugj6tejug5q8lz2uu7lmj6_oq/image;s=320x240
a3,audi,audi a3 limousine 1.6 tdi,2018,215500,16250,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6inl0znm5m3bkznzqczitu1revlrmufqifq.cd18qao97ci1aeambt5a7qwnjgzgw4hyp4xvv_duzfs/image;s=320x240
e-tron,audi,audi q4 sportback e-tron 40 82 kwh,2023,3,66500,electrico,automatica,none
e-tron,audi,audi q4 sportback e-tron 35 55 kwh,2023,6,59500,electrico,automatica,none
c3,citroen,citroen c3 1.2 puretech feel pack,2022,29500,15990,gasolina,manual,none
a6,audi,audi a6 avant 2.0 tdi business line s-line s tronic,2017,142954,30740,diesel,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6inexoxnkddhun2njddetu1revlrmufqifq.qistlwg8_hstnkxcr5fxoslfm7aa3oglbidqtub1ybq/image;s=320x240
a6,audi,audi a6 avant 40 tdi s tronic s line,2019,164744,40440,diesel,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6ijl5azd5cdllc3n1bzitu1revlrmufqifq.amfsgcps2v4tuscmdeiqxzms_9py0ppruwhkewedmus/image;s=320x240
c4,citroen,citroen c4 1.2 puretech shine eat8,2022,5,28500,gasolina,automatica,none
c5,citroen,citroen c5 aircross 1.5 bluehdi c-series eat8,2020,150000,22950,diesel,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6img5mgq5nw4wemtrdtetu1revlrmufqifq.ml2mhjra3vszru-muocgp3vk0d3a70kr0x8m_kfmtzm/image;s=320x240
c4,citroen,citroen c4 cactus 1.5 bluehdi feel business,2019,75000,17990,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6ijfzzti3cmsyamxqmtmtu1revlrmufqifq._ur-encyjoep4cx5zlh2j4b7anepcrzmpftdw4abnes/image;s=320x240
c4,citroen,citroen c4 coupe 1.6 hdi 110 vtr pack cmp6,2007,118078,7000,diesel,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imm2ndlqowlmbzrwbi1tverwvexqvcj9._2zi3fw8ytk21ucaybopveos-slhpidh7pkffqiotay/image;s=320x240
e-tron,audi,audi q4 e-tron 40 82 kwh,2022,2,59800,electrico,automatica,none
a4,audi,audi a4 avant 2.0 tdi advance s tronic,2019,75487,28490,diesel,automatica,none
q7,audi,audi q7 3.0 tdi quattro s-line tiptronic 7l,2016,155000,46750,diesel,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6ijlsy2d0y2rlohlmcdetu1revlrmufqifq.tuirqc88olqbuhmwz5v3zhzy6qypvw2m5eh_h2gmb5s/image;s=320x240
a3,audi,audi a3 sportback,2021,22000,26990,gasolina,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6innimzd5bji1bnmwbjmtu1revlrmufqifq.epdijkzyl9hjkthx0rgwh4afits9fvqieyfj_ivfvye/image;s=320x240
a4,audi,audi a4 2.0 tdi advance,2007,200000,10500,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imiymdvpdno0ajllyzetu1revlrmufqifq.y-xixllgnkosozwfsxysloexdngxtl9mn4kjgldieps/image;s=320x240
c3,citroen,citroen c3 1.5 bluehdi feel,2019,121956,15000,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imfwog5nm29ln2fmdzitu1revlrmufqifq.t8w7hvkqnwlb9efto2tol0loislnoswwbdselxnphwi/image;s=320x240
a6,audi,audi a6 2.0 tdi s-line,2008,483000,8000,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6ijrmb240exrmnxpqcditu1revlrmufqifq.pkqc8rvbhlbozjy1ciphgsvgcoihjqnvyetqllyn-d4/image;s=320x240
c5,citroen,citroen c5 2.0 hdi exclusive auto,2003,292350,4500,diesel,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6inu2exzxannjmzr1yzetu1revlrmufqifq.wp_ueobmr00se0ux6xlfxnstnzfsb-1n_ynsc9nowhi/image;s=320x240
c3,citroen,citroen c3 1.1 attraction,2011,116000,7990,gasolina,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6inb1yms2bmr6c2x3zdmtu1revlrmufqifq.58x09kl4ia1rry7s1epxrq-upm28pz0jx5cqwstruhk/image;s=320x240
a6,audi,audi a6 50 tfsie quattro s tronic,2022,28852,48990,hibrido,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6inm4b3nrzhe4cwfoztmtu1revlrmufqifq.mesxyvzk-1rfaqbsyc2yys_5zf0hddmhvqejjsv3kwc/image;s=320x240
a7,audi,audi a7 sportback 50 tdi v6 quattro s-line tiptronic,2019,70000,67500,diesel,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imtomgvyb3nlzxlontmtu1revlrmufqifq.vv0l03mvyvhrgaixsjhwbpbbkf8deyeazwwwzkvzs5a/image;s=320x240
c4,citroen,citroen c4 cactus 1.2 puretech feel,2015,132000,11997,gasolina,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imvyczjtazrvedjtajmtu1revlrmufqifq.avagl0ujemilfzlfbxegmnkpwpn0kzif4ljqlmiqvrq/image;s=320x240
a1,audi,audi a1 sportback 1.0 tfsi s-line,2016,98783,15450,gasolina,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6im5wemr4zmfsenf5cc1tverwvexqvcj9.cctheuqwz0qlh2dgtaavdty-j9g6ygfhasnzovwmodo/image;s=320x240
c3,citroen,citroen c3 aircross,2022,28106,16480,gasolina,automatica,none
a4,audi,audi a4 avant 1.9 tdi m5 sport,2003,277000,6500,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6inc2bmrxywfly3z2mi1tverwvexqvcj9.vig4xu6dy0k9nnndhbc1wd2rcthires1r-ybhx7nhyc/image;s=320x240
q2,audi,audi q2 30 tfsi advanced,2021,33314,28690,gasolina,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6infpog84nxrznjkwdjetu1revlrmufqifq.yjpqt4uwt60kbfrjdcjffs8re9tsti7db4tpexur-qg/image;s=320x240
q2,audi,audi q2 30 tfsi advanced,2021,39417,28690,gasolina,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6ijvrnxdyzxcydm1mbdmtu1revlrmufqifq.8hsu3ablgb5lvneqq1vdioduoqepdwg6bay_vxiwy5y/image;s=320x240
c1,citroen,citroen c1 1.0 sx,2007,161581,5200,gasolina,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6inm4ohozahu5axkwzzitu1revlrmufqifq.qwebaqaxoqxk08g7qycvbxfms2o9mmbimtksjig--5a/image;s=320x240
c3,citroen,citroen c3 1.4 hdi attraction,2013,175825,7499,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imvkaw5nbtf0znnymditu1revlrmufqifq.ywz8iqmzpe0bxksjclborfnczdgfl7xc0bvicdupmca/image;s=320x240
,citroen,citroen spacetourer 2.0 bluehdi xl business,2018,96567,39490,diesel,manual,none
a3,audi,audi a3 sportback 1.6 tdi attraction business line,2010,155214,10490,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6ijjhmhzlzxeznjv5ntitu1revlrmufqifq.eacf9orfy5eskywmathociawv77dpdkdx-fmasruv8k/image;s=320x240
a4,audi,audi a4 avant 2.0 tdi business line sport,2015,179000,17999,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imlvbmpubtn1a3g0cjetu1revlrmufqifq.lkwo5jgrd5ycfec7sgkhoeqrn9zpyeg3h7pddybpwyy/image;s=320x240
a4,audi,audi a4 avant 2.0 tdi,2008,244376,12500,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6ije1bjhkegryamrrnzmtu1revlrmufqifq.q3u6ogr0a3_3lrz-cd4dv_r0mtt1nzlq38hzxos-7se/image;s=320x240
a1,audi,audi a1 sportback 25 tfsi advanced,2022,12500,22000,gasolina,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6inhnzjhvdwsxmgf6bzitu1revlrmufqifq.2xozf3t1_pb7axnnirvy5cvwklvq5-_5a9qnrwbv6cq/image;s=320x240
a3,audi,audi a3 sportback 1.6 tdi sport,2018,155175,18490,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imrqmthtadftywjuotetu1revlrmufqifq.80wypxgsewait1-ynqyfka6vm0qmd15rc24-5pseyhq/image;s=320x240
a3,audi,audi a3 sportback 30 tdi,2020,76000,26990,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6ijf3bjrmcjbpewj6yy1tverwvexqvcj9.3nvf6sieahacywquwns-p6bk6fh7bb0zdn8h89tzbfs/image;s=320x240
c3,citroen,citroen c3 1.2 puretech c-series,2023,17613,18250,gasolina,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imtieg05nxhsn3j6czetu1revlrmufqifq.mdtauefsgxiapz417zsc5arwukdd08ywv0uspzftpxq/image;s=320x240
c3,citroen,citroen c3 1.2 puretech shine,2017,79006,13790,gasolina,manual,none
c4,citroen,citroen c4 1.5 bluehdi feel pack,2022,26000,26190,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imjyzjbtdnjxdtdrazitu1revlrmufqifq.koee0j3loso62toxbvdoj1iup1udjf85tu_gz9wzotg/image;s=320x240
q2,audi,audi q2 1.6 tdi design,2018,68685,26490,diesel,manual,none
e-tron,audi,audi e-tron 55 quattro s line,2021,13500,68000,electrico,automatica,none
e-tron,audi,audi e-tron sportback 55 quattro s line,2021,13000,68000,electrico,automatica,none
a5,audi,audi a5 sportback 2.0 tdi s tronic,2018,54665,34400,diesel,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6ijnkyjfzm3npagx3cy1tverwvexqvcj9.lvvopvru4pmjhd2o1xy1jpxeatnz_21am7sgzvssgni/image;s=320x240
tt,audi,audi s3 2.0 tfsi quattro,2006,279981,17500,gasolina,manual,none
a4,audi,audi a4 avant 2.0 tdi s tronic,2018,202000,20900,diesel,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imhiaws3cmfydtqwazitu1revlrmufqifq.vtmu3xyg4w8gpmcccp0cmliutxgxcahsus_mu8vdfaw/image;s=320x240
tt,audi,audi tt coupe 2.0 tdi s-line,2015,165000,27750,diesel,manual,none
a3,audi,audi a3 sportback 1.6 tdi design,2018,218821,16800,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6ija0mnhoodg3nnuzotmtu1revlrmufqifq.tf4cpr-fmiojnteceprptlr1r8duen4ehsssmzkc4pq/image;s=320x240
a3,audi,audi a3 2.0 tdi attraction quattro,2008,165000,12500,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6ijfwmws4d2k0djlodc1tverwvexqvcj9.bbsisfiaibbdlk3qauxjwwaqr-s_-zlr1ap-qe-3_9e/image;s=320x240
a4,audi,audi a4 avant 40 tdi s line s tronic,2019,138470,30900,diesel,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6ini0mnjod3r4yw4zatmtu1revlrmufqifq.twxqz4hbq5wmxlkbnj-kaumb0zaf4ri3bhrwgqrxfjy/image;s=320x240
c1,citroen,citroen c1 1.0 vti feel,2021,76574,13590,gasolina,manual,none
a6,audi,audi a6 avant 3.0 tdi v6 s-line multitronic,2013,172676,23900,diesel,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imjic2v4zwy2agnjyy1tverwvexqvcj9.h_ewgw0w_xfbet50r9fo8tusvdu5vlblc18rqiisxem/image;s=320x240
c3,citroen,citroen c3 1.2 puretech feel,2019,38570,13900,gasolina,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6ijdqnngxbxhuz3jqmdmtu1revlrmufqifq.hr9fcderl-_z_ycwtrlb5ttt0mu1pk8k0b37m1junfk/image;s=320x240
a5,audi,audi a5 cabrio 2.0 tdi s-line,2010,175000,19990,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6ijrszwruddbzn3j1cc1tverwvexqvcj9.sbbabx7n2tftpy2ar5ysw7d_qombmyxuy28ixm_xjou/image;s=320x240
q8,audi,audi rs q8 4.0 tfsi quattro tiptronic,2020,30000,189999,gasolina,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6inv5ohyydmvqzhvyyjmtu1revlrmufqifq.mizpodicmueqfi2avs84yhrsga3wmek4yjse0zuyyu4/image;s=320x240
tt,audi,audi s8 5.2 fsi v10 quattro tip.,2006,151254,35000,gasolina,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6inf0dtj3mwc4cnjzdjitu1revlrmufqifq.yqctjolmdn4np7t0-9hbdhtm2fu6sye8nlkuzg4faxo/image;s=320x240
,citroen,citroen c2 1.6 vtr sensodrive,2004,190000,6900,gasolina,automatica,none
c3,citroen,citroen c3 aircross 1.5 bluehdi feel s&s,2020,110000,17500,diesel,manual,none
a5,audi,audi a5 2.0 tdi multitronic advance,2012,142000,19950,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6inu0y3ljmmnrodjpatitu1revlrmufqifq.ochdsilarrhjmqf3ionbh1rbs217go327axtrl-604e/image;s=320x240
q2,audi,audi q2 1.6 tdi sport,2018,129000,22990,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6ijc1z3loadnvdm82zs1tverwvexqvcj9.wfkpfcdgli-jjhtiouxwrztw6azfxess3874ws8wbxi/image;s=320x240
a5,audi,audi a5 sportback 2.0 tdi multitronic business line,2018,73962,31900,diesel,automatica,none
a1,audi,audi a1 sportback 1.4 tdi design,2017,105983,16750,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6ijzqm3vycwdwa2hqmjmtu1revlrmufqifq.c1qxygtc7wdfpgbv89iqh68hbttasguwatoraoke8ci/image;s=320x240
berlingo,citroen,citroen berlingo 1.6 bluehdi xtr,2017,150000,17900,diesel,manual,none
a5,audi,audi a5 sportback 35 tdi s line s tronic,2022,24000,42000,diesel,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6im83b2jncnlycdryczetu1revlrmufqifq.7w0rmkz-y4ekpwqsxtyk2ywzr14wjqrhylsdow0mpde/image;s=320x240
a3,audi,audi a3 2.0 tdi s-line s tronic,2015,153650,22900,diesel,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6infznmppdmdnbxb2btmtu1revlrmufqifq.ph09dhe_fmqzrbowrzschhgk9jxi8yjzlub-s81fibs/image;s=320x240
c1,citroen,citroen c1 1.0 vti feel,2016,107897,8900,gasolina,manual,none
a4,audi,audi a4 avant 2.0 tdi s-line,2007,187878,12750,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imdrawrldgruyzzlac1tverwvexqvcj9._f34jdrqqexryx3j3emksuyowvrs8dv59bs7kxegn6s/image;s=320x240
a4,audi,audi a4 avant 2.0 tdi sport,2016,165000,24950,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6ijvsz3zkmgj6yjf5ec1tverwvexqvcj9.kzpgi7iolttmmkm6xo3uoki7hbncrszpl5gpflxf-_q/image;s=320x240
a4,audi,audi a4 avant 2.0 tdi business line,2012,195000,14950,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6inv6yxzuym5tbwqzdi1tverwvexqvcj9.0afyowovw9hc0mbhr2mpjnxeltsdg-sjbvlywlwh3xu/image;s=320x240
c3,citroen,citroen c3 1.2 puretech c-series,2022,62,20250,gasolina,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imixyxhuehnobhzlotmtu1revlrmufqifq.al9p-n_6s0lmevc5jeuhhzsrthjce5htors-dxgdoqm/image;s=320x240
a3,audi,audi a3 sportback 1.6 tdi design,2017,121000,20900,diesel,manual,none
c4,citroen,citroen c4 cactus 1.5 bluehdi shine pack,2020,23600,20390,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6ijnhb3ixzmtuem1pyi1tverwvexqvcj9.wrhjcn1oomg5buj7uqt9hrf5qfbiudnwednamjvtpnu/image;s=320x240
tt,audi,audi tts roadster 2.0 tfsi quattro s tronic,2017,84000,46950,gasolina,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6ijvozwwxoxnkytyxzzmtu1revlrmufqifq.wfhh1u9mafdv9sq-dsjbl5nusq32ue5j2hww5boogu0/image;s=320x240
r8,audi,audi r8 coupe v10 plus 5.2 fsi quattro s tronic,2016,65000,185000,gasolina,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6invnbhc1cnpycjbrmdetu1revlrmufqifq.vlsawfrbln9qhoqcgpguy7mmnnyig6sthisxf4qrhso/image;s=320x240
c4,citroen,citroen c4,2021,41282,23490,gasolina,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6ijcwamg5b291bhlvotetu1revlrmufqifq.xircskjz22gjxeejjyg3y6nam3udowlbyv2t4nb0toi/image;s=320x240
c3,citroen,citroen c3 1.4 hdi airdream selection 101g,2014,99850,11450,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6inzonjmxywdhnnlszdetu1revlrmufqifq.o3kcsgmy00zuv7b3cwuopvjg-28lr2gpwyliofkoo2a/image;s=320x240
tt,audi,audi rs4 avant 2.7 v6 quattro,2001,178600,45900,gasolina,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6ijzxzxn2mnz4b2qycditu1revlrmufqifq.qi-9yvtdbtiplmks3-lpd1eqzqu_kccthndwg6uudnu/image;s=320x240
c3,citroen,citroen c3 1.2 puretech feel,2018,76455,12250,gasolina,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imxyndn3mnbtemp1mi1tverwvexqvcj9.8hnvckhnzpl3icmvlunutrw9svpyhq6mfdq13z4l5d0/image;s=320x240
c4,citroen,citroen c4 cactus 1.5 bluehdi feel business,2019,103000,16250,diesel,manual,none
a6,audi,audi a6 avant 40 tdi sport s tronic,2023,20000,59990,diesel,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6inrncdk5nhp4cnm2ndmtu1revlrmufqifq.fd_d9yfrht8uum7y_ziaayy5fy1k-n-y62mlwdxlonw/image;s=320x240
q5,audi,audi q5 2.0 tdi quattro s-line s-tronic,2018,127000,36550,diesel,automatica,none
c4,citroen,citroen c4 1.5 bluehdi feel pack,2022,21000,26390,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imv3z3zwz2fqdzr6dzitu1revlrmufqifq.gwah4irywbiujrudzg1wijbaihfim8wobwydepioy7s/image;s=320x240
c4,citroen,citroen c4 cactus 1.5 bluehdi origins,2019,98000,16890,diesel,manual,none
c4,citroen,citroen c4 1.5 bluehdi shine pack eat8,2022,32000,27950,diesel,automatica,none
c4,citroen,citroen c4 1.6 bluehdi feel,2016,149000,12750,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6im1myzr6zhnhz3o4cjitu1revlrmufqifq.4ir-84eqvzntsmhrtzdeaw3ygs5r8ehjmqaaudl4liq/image;s=320x240
c4,citroen,citroen c4 cactus,2020,64270,17690,diesel,manual,none
a3,audi,audi a3 sportback 30 tfsi advanced,2022,26721,27550,gasolina,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imd2oxficzjrnnfzodmtu1revlrmufqifq.i3ajnanf2bjbvokkcbzqfz519uuyyntchradu0q1q1w/image;s=320x240
a7,audi,audi a7 sportback 3.0 bitdi v6 quattro s-line tiptronic,2012,239500,25990,diesel,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6inewd2nybtf5encxotitu1revlrmufqifq.cvv8ubqth_s2rcxl-9gmjckbyev7xuildfvh4xbz46c/image;s=320x240
q3,audi,audi q3 2.0 tdi quattro sport s tronic,2015,165000,22500,diesel,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imhietvkogq2ctdozzitu1revlrmufqifq.bcrapff1oglx0uvvvk7qfmy91ezmfev-gk9ctbp8m6m/image;s=320x240
c3,citroen,citroen c3 1.2 puretech shine,2018,119612,12249,gasolina,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imv1nhfydgdqc3iwzdetu1revlrmufqifq.s7-tgjschg093uwa0gzgirrrirncjjaa7igjz6sbuou/image;s=320x240
a5,audi,audi a5 sportback 2.0 tdi s-line,2018,122000,32500,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6ijb4zgdzohv6c2jvbzmtu1revlrmufqifq.niibccszsckqrjt4pup2-_8lzf9n_6jzrwrjzzr3rsu/image;s=320x240
a4,audi,audi a4 allroad 2.0 tdi quattro s tronic,2019,177130,33900,diesel,automatica,none
c4,citroen,citroen c4 grand picasso 1.2 puretech feel,2018,69082,17290,gasolina,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6ijjrchftaww5cje3ns1tverwvexqvcj9.vun3ndqe_r235i9ccojuktvvx5axvq3nwbmi1lynmeu/image;s=320x240
c4,citroen,citroen c4 cactus 1.5 bluehdi shine,2020,24000,19900,diesel,manual,none
a3,audi,audi a3 sportback 40 tfsie advanced,2023,400,36990,hibrido,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6inznemnqanbrnhy0zs1tverwvexqvcj9.axtgtj5gm5jz2ekl8oc7dg8z6orzwwfmrwqdnwhaojk/image;s=320x240
